3 0 3 .HCCKLGH.JKLGAAJ.MG....M..IEEEFFI...
4 1 3 .HCC.LGH.JKLGAAJKMG....M..IEEEFFI... K99
4 1 3 .HCC.LGH.J.LGAAJKMG...KM..IEEEFFI... K98
4 1 3 GHCCKLGH.JKLGAAJ.M.....M..IEEEFFI... G99
4 1 3 .HCCKL.H.JKLGAAJ.MG....MG.IEEEFFI... G99
4 1 3 .HCCKLGH..KLGAAJ.MG..J.M..IEEEFFI... J99
4 1 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEEFF.... I99
5 2 3 .H.CCLGH.JKLGAAJKMG....M..IEEEFFI... C99 K99
5 2 3 .HCCKLGH.JKLGAAJ.MG....M..IEEEFFI... K98 K99
5 2 3 GHCC.LGH.JKLGAAJKM.....M..IEEEFFI... G99 K99
5 2 3 .HCC.L.H.JKLGAAJKMG....MG.IEEEFFI... G99 K99
5 2 3 .HCC.LGH..KLGAAJKMG..J.M..IEEEFFI... J99 K99
5 2 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEEFF.... I99 K99
5 2 3 .H.CCLGH.J.LGAAJKMG...KM..IEEEFFI... C99 K98
5 2 3 GHCC.LGH.J.LGAAJKM....KM..IEEEFFI... G99 K98
5 2 3 .HCC.L.H.J.LGAAJKMG...KMG.IEEEFFI... G99 K98
5 2 3 .HCC.LGH...LGAAJKMG..JKM..IEEEFFI... J99 K98
5 2 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEEFF.... I99 K98
5 2 3 GHCCKLGH..KLGAAJ.M...J.M..IEEEFFI... J99 G99
5 2 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEEFF.... I99 G99
5 2 3 .HCCKL.H..KLGAAJ.MG..J.MG.IEEEFFI... J99 G99
5 2 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEEFF.... I99 G99
5 2 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEEFF.... I99 J99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE.FF... F99 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE..FF.. F98 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE...FF. F97 I99
5 2 3 .HCCKLGH.JKLGAAJ.MG.I..M..IEEE....FF F96 I99
6 3 3 GH.CCLGH.JKLGAAJKM.....M..IEEEFFI... G99 C99 K99
6 3 3 .H.CCL.H.JKLGAAJKMG....MG.IEEEFFI... G99 C99 K99
6 3 3 .H.CCLGH..KLGAAJKMG..J.M..IEEEFFI... J99 C99 K99
6 3 3 .H.CCLGH.JKLGAAJKMG.I..M..IEEEFF.... I99 C99 K99
6 3 3 GHCC.LGH..KLGAAJKM...J.M..IEEEFFI... J99 G99 K99
6 3 3 GHCC.LGH.JKLGAAJKM..I..M..IEEEFF.... I99 G99 K99
6 3 3 .HCC.L.H..KLGAAJKMG..J.MG.IEEEFFI... J99 G99 K99
6 3 3 .HCC.L.H.JKLGAAJKMG.I..MG.IEEEFF.... I99 G99 K99
6 3 3 .HCC.LGH..KLGAAJKMG.IJ.M..IEEEFF.... I99 J99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE.FF... F99 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE..FF.. F98 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE...FF. F97 I99 K99
6 3 3 .HCC.LGH.JKLGAAJKMG.I..M..IEEE....FF F96 I99 K99
6 3 3 GH.CCLGH.J.LGAAJKM....KM..IEEEFFI... G99 C99 K98
6 3 3 .H.CCL.H.J.LGAAJKMG...KMG.IEEEFFI... G99 C99 K98
6 3 3 .H.CCLGH...LGAAJKMG..JKM..IEEEFFI... J99 C99 K98
6 3 3 .H.CCLGH.J.LGAAJKMG.I.KM..IEEEFF.... I99 C99 K98
6 3 3 GHCC.LGH...LGAAJKM...JKM..IEEEFFI... J99 G99 K98
6 3 3 GHCC.LGH.J.LGAAJKM..I.KM..IEEEFF.... I99 G99 K98
6 3 3 .HCC.L.H...LGAAJKMG..JKMG.IEEEFFI... J99 G99 K98
6 3 3 .HCC.L.H.J.LGAAJKMG.I.KMG.IEEEFF.... I99 G99 K98
6 3 3 .HCC.LGH...LGAAJKMG.IJKM..IEEEFF.... I99 J99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE.FF... F99 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE..FF.. F98 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE...FF. F97 I99 K98
6 3 3 .HCC.LGH.J.LGAAJKMG.I.KM..IEEE....FF F96 I99 K98
6 3 3 GHCCKLGH..KLGAAJ.M..IJ.M..IEEEFF.... I99 J99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE.FF... F99 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE..FF.. F98 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE...FF. F97 I99 G99
6 3 3 GHCCKLGH.JKLGAAJ.M..I..M..IEEE....FF F96 I99 G99
6 3 3 .HCCKL.H..KLGAAJ.MG.IJ.MG.IEEEFF.... I99 J99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE.FF... F99 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE..FF.. F98 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE...FF. F97 I99 G99
6 3 3 .HCCKL.H.JKLGAAJ.MG.I..MG.IEEE....FF F96 I99 G99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE.FF... F99 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE..FF.. F98 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE...FF. F97 I99 J99
6 3 3 .HCCKLGH..KLGAAJ.MG.IJ.M..IEEE....FF F96 I99 J99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEGFF... G98 F99 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG.FF.. G98 F98 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG..FF. G98 F97 I99
6 3 3 .HCCKLGH.JKLGAAJ.MG....M..IEEE..IFF. I98 F97 I99
6 3 3 .HCCKL.H.JKL.AAJ.MG.I..MG.IEEEG...FF G98 F96 I99
6 3 3 .HCCKLGH.JKLGAAJ.MG....M..IEEE..I.FF I98 F96 I99
14 11 3 .HICCLGHIJ.LGAAJ.MG....M.EEEK...FFK. K96 E98 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....M.EEE.M..FF.. M99 E98 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G......EEE.M..FF.M M98 E98 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG...KMEEE.K...FF.. K97 E97 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG....MEEE.K...FFK. K96 E97 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHI.KLGAA.KMG..J.MEEEJ....FF.. J98 E97 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....MEEE..M..FF.. M99 E97 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G.....EEE..M..FF.M M98 E97 G96 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M..EEE...FF.. E99 J99 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M.EEE....FF.. E98 J99 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.MEEE.....FF.. E97 J99 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M..EEEM..FF.. M99 E99 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK.........EEEM..FF.M M98 E99 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KM.EEEK...FF.. K97 E98 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M.....M.EEEK...FFK. K96 E98 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M.EEE.M..FF.. M99 E98 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK........EEE.M..FF.M M98 E98 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KMEEE.K...FF.. K97 E97 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M.....MEEE.K...FFK. K96 E97 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHI.KLGAA.KM...J.MEEEJ....FF.. J98 E97 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......MEEE..M..FF.. M99 E97 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK.......EEE..M..FF.M M98 E97 G95 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MG.EEEMG.FF.. M99 E99 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J..G.EEEMG.FF.M M98 E99 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI..L.AAJ.MG..JKMGEEEK.G.FF.. K97 E98 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI..L.AAJ.MG..J.MGEEEK.G.FFK. K96 E98 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MGEEE.MG.FF.. M99 E98 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J..GEEE.MG.FF.M M98 E98 J99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MG.EEEMG.FF.. L99 M99 E99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG.....G.EEEMG.FF.M L99 M98 E99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJK..AAJKLG....LG.EEEMG.FF.M L98 M98 E99 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G...KMGEEEKMG.FF.. M99 K97 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G...K.GEEEKMG.FF.M M98 K97 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G....MGEEEKMG.FFK. M99 K96 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G.....GEEEKMG.FFKM M98 K96 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MGEEE.MG.FF.. L99 M99 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG.....GEEE.MG.FF.M L99 M98 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICC..HIJK..AAJKLG....LGEEE.MG.FF.M L98 M98 E98 A98 I96 A99 G98 F98 I99 C99 K99
14 11 3 .HICCL.HI.KLGAAJKMG..J.MG.EEE....FF. E99 J99 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KLGAAJKMG..J.MGEEE.....FF. E98 J99 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G....MG.EEEM...FF. M99 E99 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G.....G.EEEM...FFM M98 E99 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJ.LGAAJ.MG...KMGEEEK....FF. K97 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G....MGEEE.M...FF. M99 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G.....GEEE.M...FFM M98 E98 G97 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.M..EEE....FF. E99 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.M.EEE.....FF. E98 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.MEEE......FF. E97 J99 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....M..EEEM...FF. M99 E99 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G.......EEEM...FFM M98 E99 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG...KM.EEEK....FF. K97 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....M.EEE.M...FF. M99 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G......EEE.M...FFM M98 E98 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG...KMEEE.K....FF. K97 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHI.KLGAA.KMG..J.MEEEJ.....FF. J98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....MEEE..M...FF. M99 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G.....EEE..M...FFM M98 E97 G96 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M..EEE....FF. E99 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M.EEE.....FF. E98 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.MEEE......FF. E97 J99 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M..EEEM...FF. M99 E99 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK.........EEEM...FFM M98 E99 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KM.EEEK....FF. K97 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M.EEE.M...FF. M99 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK........EEE.M...FFM M98 E98 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KMEEE.K....FF. K97 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHI.KLGAA.KM...J.MEEEJ.....FF. J98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......MEEE..M...FF. M99 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK.......EEE..M...FFM M98 E97 G95 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MG.EEEMG..FF. M99 E99 J99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J..G.EEEMG..FFM M98 E99 J99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI..L.AAJ.MG..JKMGEEEK.G..FF. K97 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MGEEE.MG..FF. M99 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J..GEEE.MG..FFM M98 E98 J99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MG.EEEMG..FF. L99 M99 E99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG.....G.EEEMG..FFM L99 M98 E99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJK..AAJKLG....LG.EEEMG..FFM L98 M98 E99 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G...KMGEEEKMG..FF. M99 K97 E98 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G...K.GEEEKMG..FFM M98 K97 E98 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MGEEE.MG..FF. L99 M99 E98 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG.....GEEE.MG..FFM L99 M98 E98 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICC..HIJK..AAJKLG....LGEEE.MG..FFM L98 M98 E98 A98 I96 A99 G98 F97 I99 C99 K99
14 11 3 .HICCL.HI.KLGAAJKMG..J.MG.EEE.....FF E99 J99 G97 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HI.KLGAAJKMG..J.MGEEE......FF E98 J99 G97 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G....MG.EEEM....FF M99 E99 G97 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HIJ.LGAAJ.MG...KMGEEEK.....FF K97 E98 G97 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HIJKLGAAJK.G....MGEEE.M....FF M99 E98 G97 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.M..EEE.....FF E99 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.M.EEE......FF E98 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHI.KLGAAJKMG..J.MEEE.......FF E97 J99 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....M..EEEM....FF M99 E99 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG...KM.EEEK.....FF K97 E98 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....M.EEE.M....FF M99 E98 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHIJ.LGAAJ.MG...KMEEE.K.....FF K97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHI.KLGAA.KMG..J.MEEEJ......FF J98 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHI.KLGAA.KMG....MEEEJ.....JFF J97 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCLGHIJKLGAAJK.G....MEEE..M....FF M99 E97 G96 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M..EEE.....FF E99 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.M.EEE......FF E98 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHI.KLGAAJKM...J.MEEE.......FF E97 J99 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M..EEEM....FF M99 E99 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KM.EEEK.....FF K97 E98 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......M.EEE.M....FF M99 E98 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHIJ.LGAAJ.M....KMEEE.K.....FF K97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHI.KLGAA.KM...J.MEEEJ......FF J98 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHI.KLGAA.KM.....MEEEJ.....JFF J97 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 GHICCLGHIJKLGAAJK......MEEE..M....FF M99 E97 G95 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MG.EEEMG...FF M99 E99 J99 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HI..L.AAJ.MG..JKMGEEEK.G...FF K97 E98 J99 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HI.KL.AAJK.G..J.MGEEE.MG...FF M99 E98 J99 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MG.EEEMG...FF L99 M99 E99 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HIJ.L.AAJ..G...KMGEEEKMG...FF M99 K97 E98 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICC..HIJKL.AAJKLG....MGEEE.MG...FF L99 M99 E98 A98 I96 A99 G98 F96 I99 C99 K99
14 11 3 .HICCL.HI..LGAAJKMG..JKMG.EEE..FF... E99 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HI..LGAAJKMG..JKMGEEE...FF... E98 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HI..LGAAJKMG..JKMG..EEEFF.... F98 J99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJK.G...KMG.EEEM.FF... M99 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJK.G...K.G.EEEM.FF..M M98 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJKMG...KMG.EEE.FF.... F98 E99 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJK.G...KMGEEE.M.FF... M99 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJK.G...K.GEEE.M.FF..M M98 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HIJ.LGAAJKMG...KMGEEE..FF.... F98 E98 G97 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAAJKMG..JKM..EEE..FF... E99 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAAJKMG..JKM.EEE...FF... E98 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAAJKMG..JKMEEE....FF... E97 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAAJKMG..JKM...EEEFF.... F98 J99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...KM..EEEM.FF... M99 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...K...EEEM.FF..M M98 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJKMG...KM..EEE.FF.... F98 E99 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...KM.EEE.M.FF... M99 E98 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...K..EEE.M.FF..M M98 E98 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJKMG...KM.EEE..FF.... F98 E98 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAA.KMG..JKMEEEJ...FF... J98 E97 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHI..LGAA.KMG...KMEEEJ...FFJ.. J97 E97 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...KMEEE..M.FF... M99 E97 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJK.G...K.EEE..M.FF..M M98 E97 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCLGHIJ.LGAAJKMG...KMEEE...FF.... F98 E97 G96 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAAJKM...JKM..EEE..FF... E99 J99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAAJKM...JKM.EEE...FF... E98 J99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAAJKM...JKMEEE....FF... E97 J99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAAJKM...JKM...EEEFF.... F98 J99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....KM..EEEM.FF... M99 E99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....K...EEEM.FF..M M98 E99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJKM....KM..EEE.FF.... F98 E99 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....KM.EEE.M.FF... M99 E98 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....K..EEE.M.FF..M M98 E98 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJKM....KM.EEE..FF.... F98 E98 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAA.KM...JKMEEEJ...FF... J98 E97 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHI..LGAA.KM....KMEEEJ...FFJ.. J97 E97 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....KMEEE..M.FF... M99 E97 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJK.....K.EEE..M.FF..M M98 E97 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 GHICCLGHIJ.LGAAJKM....KMEEE...FF.... F98 E97 G95 A98 I96 A99 G98 F99 I99 C99 K98
14 11 3 .HICCL.HI..L.AAJK.G..JKMG.EEEMGFF... M99 E99 J99 A98 I96 A99 G98 F99 I99 C99 K98
